板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
金融,1,3,0,1,9,3.0,5.0,NEW
农业,2,2,2,3,6,0.0,4.0,NEW
有色金属,2,0,0,0,0,0.0,4.0,NEW
传媒,1,0,0,1,0,0.0,2.0,NEW
通信,1,0,0,0,0,0.0,2.0,NEW
军工,1,0,1,3,2,-1.0,1.0,-1.0
一带一路,1,0,1,3,2,-1.0,1.0,NEW
