股票代码,股票名称,综合分
600719,大连热电,80.01
300565,科信技术,79.96
601975,招商南油,79.85
002478,常宝股份,79.82
600320,振华重工,79.72
002902,铭普光磁,79.24
603803,瑞斯康达,79.14
601096,宏盛华源,78.91
000011,深物业A,78.85
002818,富森美,78.74
301502,华阳智能,78.52
002544,普天科技,78.38
300546,雄帝科技,77.72
301120,新特电气,77.62
300322,硕贝德,77.06
000027,深圳能源,77.05
601399,国机重装,76.46
002796,世嘉科技,76.16
600312,平高电气,75.86
300701,森霸传感,75.78
603092,德力佳,75.74
000928,中钢国际,75.46
600728,佳都科技,75.36
600131,国网信通,75.05
688807,优迅股份,74.84
600605,汇通能源,74.22
300779,惠城环保,74.18
002368,太极股份,74.06
605298,必得科技,73.78
601877,正泰电器,73.62
300502,新易盛,73.44
001267,汇绿生态,72.7
301383,天键股份,72.37
600114,东睦股份,72.06
000901,航天科技,71.93
300825,阿尔特,71.79
300542,新晨科技,71.54
003038,鑫铂股份,71.31
300647,超频三,70.98
601677,明泰铝业,70.66
