股票代码,股票名称,综合分
601985,中国核电,73.9
601669,中国电建,73.82
600905,三峡能源,73.58
600023,浙能电力,73.45
688538,和辉光电,73.35
601377,兴业证券,73.17
601868,中国能建,73.09
601878,浙商证券,73.08
601456,国联民生,72.97
600528,中铁工业,72.66
600874,创业环保,72.38
603213,镇洋发展,72.2
600917,重庆燃气,72.14
603310,巍华新材,72.06
603053,成都燃气,72.02
601200,上海环境,71.9
600958,东方证券,71.81
000538,云南白药,71.79
600548,深高速,71.71
002032,苏 泊 尔,71.69
601901,方正证券,71.62
601881,中国银河,71.52
600688,上海石化,71.52
601059,信达证券,71.51
600079,ST人福,71.47
600600,XD青岛啤,71.44
600018,上港集团,71.44
600029,南方航空,71.39
600461,洪城环境,71.36
000166,申万宏源,71.34
600511,国药股份,71.23
601158,重庆水务,71.18
000598,兴蓉环境,71.16
600101,明星电力,71.13
000028,国药一致,71.12
000088,盐 田 港,71.1
601990,南京证券,71.1
601186,中国铁建,71.09
601686,友发集团,71.09
600704,物产中大,71.08
