股票代码,股票名称,综合分
603021,*ST华鹏,100.0
300368,汇金股份,98.79
688100,威胜信息,70.98
603187,海容冷链,70.42
600566,济川药业,63.45
000791,甘肃能源,63.0
002601,龙佰集团,58.87
300910,瑞丰新材,58.35
000966,长源电力,55.99
300317,珈伟新能,55.92
000591,太阳能,55.39
600452,涪陵电力,55.36
600930,华电新能,55.34
000600,建投能源,54.86
301609,山大电力,53.78
601881,中国银河,51.98
600032,浙江新能,51.93
000883,湖北能源,51.76
300654,世纪天鸿,51.55
601901,方正证券,51.48
000513,丽珠集团,51.39
600436,片仔癀,51.3
001391,国货航,51.07
000582,北部湾港,51.02
000825,太钢不锈,50.93
601236,红塔证券,50.69
002223,鱼跃医疗,50.13
600163,中闽能源,50.06
300561,汇金科技,49.82
601187,厦门银行,49.64
600016,民生银行,49.06
601318,中国平安,48.69
600587,新华医疗,48.63
600771,广誉远,47.98
000027,深圳能源,46.85
601668,XD中国建,46.82
000750,国海证券,46.78
000617,中油资本,46.76
600332,白云山,46.58
000016,*ST康佳A,46.56
