股票代码,股票名称,综合分
002273,水晶光电,100.0
000408,藏格矿业,98.8
000555,神州信息,98.8
002152,广电运通,98.8
300475,香农芯创,98.8
600120,浙江东方,98.8
601108,财通证券,98.8
601958,金钼股份,98.8
601995,中金公司,98.8
603993,洛阳钼业,98.8
688120,华海清科,98.8
605318,法狮龙,98.01
000166,申万宏源,92.67
000623,吉林敖东,92.67
000676,智度股份,92.67
000977,浪潮信息,92.67
000988,华工科技,92.67
002079,苏州固锝,92.67
002156,通富微电,92.67
002340,格林美,92.67
002600,领益智造,92.67
300073,当升科技,92.67
300098,高新兴,92.67
300223,北京君正,92.67
300302,同有科技,92.67
300398,飞凯材料,92.67
600176,中国巨石,92.67
600517,国网英大,92.67
600570,恒生电子,92.67
600584,长电科技,92.67
600667,太极实业,92.67
600879,航天电子,92.67
601877,正泰电器,92.67
603259,药明康德,92.67
603659,璞泰来,92.67
688123,聚辰股份,92.67
688352,颀中科技,92.67
688387,信科移动,92.67
000021,深科技,86.55
000728,国元证券,86.55
