股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.601898,中煤能源,10.62,10.09,16.92,16.69,919130092.0,1.76,10.02,4.01,1.0,0,,54.2
sh.600985,淮北矿业,18.68,18.23,6.43,3.51,228462416.0,2.77,3.66,2.32,0.991,0,,45.26
sh.601600,中国铝业,7.85,7.43,2.08,1.34,2158295721.0,2.09,5.57,11.87,1.0,0,,44.64
sh.603215,比依股份,28.03,26.49,2.6,2.93,1563048335.0,1.28,8.15,9.47,1.0,0,,40.38
sh.600754,锦江酒店,22.1,21.86,1.29,1.0,262892725.0,1.68,1.98,1.85,0.996,0,,31.04
sh.600497,驰宏锌锗,5.72,5.6,1.82,1.47,527291367.0,1.36,1.76,5.46,0.997,0,,29.76
sh.600031,三一重工,20.52,19.86,0.86,0.77,1528585830.0,0.98,-0.19,10.47,0.99,0,,24.04
sh.601918,新集能源,6.28,6.28,1.2,1.46,204099497.0,0.78,-0.46,0.46,0.938,0,,13.64
