num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,stop_mode,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
8,100000.0,100580.27,0.58,-0.3,50.0,1.8,4.95,-1.36,3.65,1.14,"DistLo60,PVCorr20,PVCorr60,Skew20,Skew60,VRatio10_60",forward,20260828,20260923,2026-08-28,2026-08-28,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.74,0.15,0,0.74,26,"dal_boll(2.5σ,[4%,12%])",1,10,2026-08-28,2026-09-09,-0.79,-0.59,1.17
