num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,stop_mode,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
9,100000.0,100060.96,0.06,-0.29,11.1,-1.28,14.34,-3.24,0.55,0.24,"CVAmt20,PVCorr60,Skew20,VRatio10_60,VRatio20_120,Vol20",forward,20260623,20260923,2026-06-23,2026-06-23,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.3+ddbreak20,0.43,20,0.3,70.0,"dal_boll(2.5σ,[4%,12%])",1,14,2026-06-23,2026-07-05,-1.57,-0.47,0.53
