股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600452,涪陵电力,11.46,11.13,2.83,3.42,501742526.0,0.61,-7.09,19.21,0.929,1,电力,31.05
sh.603556,海兴电力,5.45,5.26,1.66,2.55,579903583.0,0.39,-1.78,9.98,0.962,1,电力,27.2
sh.600521,华海药业,7.53,7.21,2.76,3.37,428735757.0,0.73,-7.8,15.24,0.922,0,,19.89
sh.601598,中国外运,5.45,5.26,1.66,2.55,579903583.0,0.39,-1.78,9.98,0.962,0,,17.2
