股票代码,股票名称,综合分
002731,*ST萃华,100.0
603221,爱丽家居,100.0
002211,ST宏达,100.0
603001,奥康国际,100.0
600119,*ST长投,100.0
688184,ST帕瓦,100.0
603828,*ST利达,100.0
600365,ST通葡,100.0
603869,ST智知,100.0
000909,*ST数源,100.0
600543,*ST莫高,100.0
000820,*ST节能,100.0
002691,*ST冀凯,100.0
603838,*ST四通,100.0
600965,*ST福成,100.0
605336,*ST帅电,100.0
600107,*ST尔雅,100.0
300205,*ST天喻,100.0
002569,*ST步森,99.83
002872,ST天圣,96.59
603377,ST东时,96.11
002193,ST如意,95.42
603729,ST龙韵,94.75
600289,ST信通,93.85
688370,丛麟科技,92.81
605199,ST葫芦娃,92.3
600476,*ST湘邮,91.94
603359,*ST东珠,91.39
600084,*ST尼雅,90.79
002759,ST天际,90.06
603825,ST华扬,89.45
600753,ST海钦,89.34
600080,ST金花,89.21
301139,*ST元道,89.04
600053,*ST九鼎,88.33
300338,*ST开元,88.04
000610,*ST西旅,87.2
002581,*ST未名,87.11
600238,*ST椰岛,87.11
002586,ST围海,86.5
