股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600926,杭州银行,6.47,6.39,0.87,1.15,207789844.0,0.7,2.99,3.28,0.992,1,金融,32.69
sh.603238,诺邦股份,10.78,10.45,5.26,5.92,1218369357.0,0.9,-7.44,10.06,0.926,0,,23.3
sh.601600,中国铝业,10.85,10.68,1.74,1.46,2457680096.0,0.92,0.93,3.14,0.952,0,,18.86
sh.603579,荣泰健康,26.8,26.8,0.88,0.83,508595523.0,0.86,-3.57,1.68,0.956,0,,16.0
