股票代码,股票名称,综合分
603167,渤海轮渡,100.0
000915,华特达因,100.0
001286,陕西能源,100.0
002009,天奇股份,100.0
600699,均胜电子,100.0
002196,方正电机,100.0
002867,周大生,100.0
600285,羚锐制药,99.99
688218,江苏北人,98.97
603305,旭升集团,98.81
000869,张  裕Ａ,98.77
002701,奥瑞金,97.04
000423,东阿阿胶,96.83
600592,龙溪股份,96.54
002342,巨力索具,96.29
300539,横河精密,96.04
000885,城发环境,94.6
301050,雷电微力,94.56
603125,常青科技,94.29
002471,中超控股,94.15
603279,景津装备,93.65
603278,大业股份,93.63
000729,燕京啤酒,93.39
300772,运达股份,93.31
601689,拓普集团,93.2
688248,南网科技,93.07
688093,世华科技,92.5
301199,迈赫股份,92.45
301325,曼恩斯特,91.92
002527,新时达,91.71
000513,丽珠集团,91.45
688636,智明达,90.76
000559,万向钱潮,90.59
600098,广州发展,90.46
603131,上海沪工,89.96
300452,山河药辅,89.83
301295,美硕科技,89.71
300660,江苏雷利,88.76
001365,天海电子,88.68
601997,贵阳银行,88.63
