股票代码,股票名称,综合分
603221,爱丽家居,100.0
002211,ST宏达,100.0
688184,ST帕瓦,100.0
603580,艾艾精工,100.0
002694,*ST顾地,100.0
600119,*ST长投,100.0
600365,ST通葡,100.0
605336,*ST帅电,100.0
002691,*ST冀凯,100.0
600107,*ST尔雅,100.0
603869,ST智知,100.0
600543,*ST莫高,100.0
603838,*ST四通,100.0
000909,*ST数源,100.0
002569,*ST步森,100.0
600965,*ST福成,100.0
000820,*ST节能,100.0
603377,ST东时,100.0
600053,*ST九鼎,100.0
688370,丛麟科技,100.0
002193,ST如意,100.0
300205,*ST天喻,100.0
600476,*ST湘邮,100.0
603729,ST龙韵,100.0
605199,ST葫芦娃,100.0
603922,ST金鸿顺,100.0
002759,ST天际,100.0
002872,ST天圣,100.0
600080,ST金花,100.0
300338,*ST开元,100.0
600753,ST海钦,100.0
603825,ST华扬,100.0
603828,*ST利达,100.0
002586,ST围海,100.0
002581,*ST未名,100.0
301139,*ST元道,100.0
688701,卓锦股份,100.0
600289,ST信通,100.0
603359,*ST东珠,100.0
688638,誉辰智能,100.0
