股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600188,nan,23.02,21.47,0.83,0.79,1131355306.0,1.12,7.52,14.02,1.0,0,,37.27
sh.600461,nan,21.81,20.95,2.32,1.61,1362215510.0,1.74,5.01,1.21,1.0,0,,36.53
sh.601666,nan,9.87,9.21,0.98,1.4,239446930.0,0.6,2.71,23.53,0.996,0,,30.13
sh.603238,nan,5.93,5.91,2.65,1.86,324517629.0,1.54,2.24,2.95,0.967,0,,28.82
sh.601225,nan,17.08,16.8,1.61,1.84,339313841.0,0.75,2.77,1.43,0.981,0,,22.01
sh.600258,nan,17.08,16.8,1.61,1.84,339313841.0,0.75,2.77,1.43,0.981,0,,22.01
sh.601677,nan,17.08,16.8,1.61,1.84,339313841.0,0.75,2.77,1.43,0.981,0,,22.01
sh.600060,nan,18.98,18.01,1.07,1.25,1651491272.0,0.73,-4.04,13.04,0.96,0,,20.12
