股票代码,股票名称,综合分
601633,长城汽车,75.69
002983,芯瑞达,75.55
605117,德业股份,75.53
000166,申万宏源,75.4
600095,湘财股份,75.38
300046,台基股份,75.37
688081,兴图新科,75.34
002061,浙江交科,75.33
600585,海螺水泥,75.25
601009,南京银行,75.23
001378,德冠新材,75.18
300843,胜蓝股份,75.14
002233,塔牌集团,74.99
002167,东方锆业,74.99
301109,军信股份,74.94
603739,蔚蓝生物,74.68
002868,绿康生化,74.56
600521,华海药业,74.45
301555,惠柏新材,74.42
603895,天永智能,74.33
601998,中信银行,74.32
600234,科新发展,74.29
600211,西藏药业,74.16
002414,高德红外,74.08
603722,阿科力,73.94
301510,固高科技,73.87
601668,XD中国建,73.75
688272,富吉瑞,73.71
002399,海普瑞,73.7
600750,华润江中,73.67
301230,泓博医药,73.61
000157,中联重科,73.39
300790,宇瞳光学,73.36
002508,老板电器,73.31
000007,全新好,73.26
601618,中国中冶,73.26
002377,国创高新,73.21
603299,苏盐井神,73.19
600479,千金药业,73.17
603257,中国瑞林,73.05
