code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600397,2026-07-03,2026-07-06,27.908,23.698,100,-15.08,stop_hard
600909,2026-07-03,2026-07-06,11.822,10.038,200,-15.08,stop_hard
002354,2026-07-03,2026-07-06,10.33,8.772,200,-15.08,stop_hard
002167,2026-07-03,2026-07-07,26.126,22.185,100,-15.09,stop_hard
000725,2026-07-03,2026-07-07,8.869,7.531,300,-15.09,stop_hard
600707,2026-07-03,2026-07-07,15.816,12.987,100,-17.89,stop_hard
603065,2026-07-03,2026-07-08,19.189,21.888,100,14.06,take_band
600667,2026-07-03,2026-07-08,28.338,24.063,100,-15.09,stop_hard
002559,2026-07-03,2026-07-08,14.214,12.07,100,-15.09,stop_hard
002972,2026-07-03,2026-07-09,19.429,16.498,100,-15.09,stop_hard
002631,2026-07-03,2026-07-09,11.311,9.605,200,-15.08,stop_hard
600226,2026-07-03,2026-07-09,9.509,8.075,200,-15.09,stop_hard
601939,2026-07-03,2026-07-13,9.379,10.17,200,8.43,take_band
603328,2026-07-03,2026-07-13,12.042,10.225,100,-15.08,stop_hard
603888,2026-07-03,2026-07-13,17.137,16.863,100,-1.6,max_hold
601398,2026-07-03,2026-07-13,7.037,7.522,200,6.9,take_band
601186,2026-07-03,2026-07-13,6.086,6.164,300,1.28,max_hold
601998,2026-07-03,2026-07-13,6.957,7.333,200,5.4,take_band
603015,2026-07-03,2026-07-13,11.682,10.08,100,-13.71,max_hold
