板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
教育,2,0,0,31,11,0.0,4.0,NEW
军工,2,0,0,0,1,0.0,4.0,+2.0
消费,1,2,0,0,0,2.0,4.0,NEW
电力,1,0,0,0,0,0.0,2.0,-4.0
农业,1,0,0,0,1,0.0,2.0,NEW
人工智能,1,0,0,0,0,0.0,2.0,-2.0
