股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600125,铁龙物流,6.76,6.5,2.94,3.57,262663169.0,1.13,6.53,6.04,0.988,1,物流,45.23
sh.601857,中国石油,9.99,9.51,3.74,3.59,389625699.0,1.67,7.64,8.63,0.998,0,,44.34
sh.603165,荣晟环保,14.16,13.52,6.26,9.2,303762489.0,0.88,1.27,11.81,0.967,1,环保,43.1
sh.600256,广汇能源,6.96,6.94,3.81,4.47,1693020509.0,0.73,-1.12,19.73,0.923,0,,23.23
