code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600226,2026-06-22,2026-06-22,10.11,10.569,400,4.54,take_band
605006,2026-06-22,2026-06-22,21.081,22.797,100,8.14,take_pct
000510,2026-06-22,2026-06-22,21.722,24.286,100,11.8,take_band
600397,2026-06-22,2026-06-22,22.002,22.198,100,0.89,take_band
603065,2026-06-22,2026-06-22,16.527,17.163,200,3.85,take_band
600667,2026-06-22,2026-06-24,21.902,22.937,200,4.73,take_band
600110,2026-06-22,2026-06-24,17.337,14.436,100,-16.74,stop_hard
002579,2026-06-22,2026-06-25,21.922,18.615,100,-15.08,stop_hard
000608,2026-06-22,2026-06-25,7.968,6.766,400,-15.09,stop_hard
002585,2026-06-22,2026-06-29,15.235,12.937,200,-15.09,stop_hard
600970,2026-06-22,2026-07-02,8.078,7.183,200,-11.08,max_hold
601166,2026-06-22,2026-07-02,17.287,17.043,100,-1.41,max_hold
