股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600060,XD海信视,6.67,6.31,2.43,2.78,1057027681.0,1.0,6.81,9.95,0.999,0,,35.98
sh.600188,兖矿能源,24.54,24.53,1.22,1.08,406774116.0,1.11,-1.43,2.13,0.95,0,,18.44
sh.600508,上海能源,9.9,9.67,2.06,3.07,212548049.0,0.74,-1.47,4.44,0.946,0,,17.53
