股票代码,股票名称,建议买入价
600966,博汇纸业,4.9
600007,中国国贸,19.19
603967,中创物流,11.04
000935,四川双马,19.15
605183,确成股份,19.29
603298,杭叉集团,20.45
600900,长江电力,26.4
603393,新天然气,28.81
000729,燕京啤酒,11.88
000975,山金国际,17.61
002128,电投能源,18.67
001206,依依股份,23.86
600060,海信视像,20.07
601857,中国石油,8.03
600985,淮北矿业,12.24
000933,神火股份,17.28
