股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.601677,nan,17.17,16.09,1.73,1.98,368335211.0,0.79,4.31,9.09,1.0,0,,29.48
sh.600886,nan,21.93,20.48,1.04,1.33,303971260.0,0.81,-2.96,27.43,0.97,0,,26.78
sh.603013,nan,12.14,11.85,1.47,1.52,200302723.0,0.91,-1.38,5.38,0.965,0,,19.76
sh.600258,nan,26.37,26.37,0.85,1.16,1398221932.0,0.66,-3.44,4.56,0.952,0,,15.07
