股票代码,股票名称,综合分
000590,古汉医药,82.17
000400,许继电气,81.97
600679,上海凤凰,81.87
000912,泸天化,81.23
000911,*ST广糖,80.18
000968,蓝焰控股,79.96
603053,成都燃气,78.9
000953,中哲精化,78.55
002027,分众传媒,77.76
600985,淮北矿业,77.72
002110,三钢闽光,77.66
000151,中成股份,77.22
601166,兴业银行,76.32
600132,重庆啤酒,76.3
600019,宝钢股份,75.75
601808,中海油服,75.54
601117,中国化学,75.39
002809,红墙股份,74.02
300318,博晖创新,73.54
601718,ST际华,72.94
002731,*ST萃华,72.76
002524,光正眼科,72.74
300234,开尔新材,72.47
603391,力聚热能,72.26
603369,今世缘,71.87
002566,益盛药业,71.67
000952,广济药业,71.49
601018,宁波港,71.38
600000,XD浦发银,71.24
000552,甘肃能化,70.89
688289,圣湘生物,70.5
000425,徐工机械,70.08
002092,中泰化学,69.36
002828,贝肯能源,69.15
601228,XD广州港,67.92
600827,百联股份,67.8
002109,ST兴化,67.74
600009,上海机场,67.68
600052,东望时代,67.25
600125,铁龙物流,66.82
