股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.603848,nan,22.19,20.72,1.03,1.05,1334806625.0,0.99,4.03,19.13,1.0,0,,33.98
sh.601156,nan,5.89,5.58,1.13,1.7,422459422.0,0.61,3.88,11.76,1.0,0,,27.73
