股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.601666,nan,8.69,8.34,1.44,1.63,312585557.0,0.82,4.66,7.62,0.995,0,,28.68
sh.600761,nan,21.55,21.52,1.58,1.75,313413255.0,0.7,3.45,1.51,0.939,0,,18.09
sh.600256,nan,5.35,5.35,1.55,1.57,537568651.0,0.73,-1.81,6.71,0.944,0,,16.47
