股票代码,股票名称,综合分
002495,佳隆股份,75.39
600287,苏豪时尚,75.07
002247,聚力文化,74.68
600099,林海股份,74.28
600751,海航科技,73.9
600051,宁波联合,73.73
600853,龙建股份,73.65
002381,双箭股份,73.65
300032,金龙机电,73.63
600626,XD申达股,73.48
300230,永利股份,73.47
002097,山河智能,73.31
603908,牧高笛,73.07
600455,博通股份,73.06
600926,杭州银行,73.05
000548,湖南投资,73.03
000707,双环科技,73.01
600448,华纺股份,72.9
601068,中铝国际,72.9
603810,丰山集团,72.89
600248,XD陕建股,72.86
002526,山东矿机,72.81
000570,苏常柴Ａ,72.7
000557,西部创业,72.68
600183,生益科技,72.6
300512,中亚股份,72.59
000401,金隅冀东,72.52
002817,黄山胶囊,72.52
600919,江苏银行,72.5
603018,华设集团,72.41
600655,豫园股份,72.41
000927,中国铁物,72.38
600320,振华重工,72.36
002105,信隆健康,72.34
600662,外服控股,72.18
300800,力合科技,72.18
600386,北巴传媒,72.14
600478,科力远,72.06
688616,西力科技,72.01
600038,中直股份,72.0
