股票代码,股票名称,综合分
600900,长江电力,100.0
601963,重庆银行,100.0
000429,粤高速Ａ,100.0
600511,国药股份,100.0
001965,招商公路,89.93
300087,ST荃银,89.93
600012,皖通高速,89.93
600025,华能水电,89.93
600028,中国石化,89.93
600132,重庆啤酒,89.93
600377,宁沪高速,89.93
601838,成都银行,89.93
000028,国药一致,79.24
000598,兴蓉环境,79.24
002014,永新股份,79.24
002032,苏 泊 尔,79.24
002807,江阴银行,79.24
002818,富森美,79.24
002966,苏州银行,79.24
600350,山东高速,79.24
600674,川投能源,79.24
600750,华润江中,79.24
600905,三峡能源,79.24
600908,无锡银行,79.24
600925,苏能股份,79.24
600941,中国移动,79.24
600987,航民股份,79.24
601000,唐山港,79.24
601128,常熟银行,79.24
601158,重庆水务,79.24
603323,苏农银行,79.24
603358,华达科技,79.24
603515,欧普照明,79.24
000088,盐 田 港,68.55
000863,三湘印象,68.55
000895,双汇发展,68.55
000900,现代投资,68.55
001872,招商港口,68.55
002242,九阳股份,68.55
002327,富安娜,68.55
