num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
12,100000.0,92789.62,-7.21,-12.47,50.0,-6.1,9.28,-21.49,0.43,-0.94,cctv,forward,20260109,20260912,2026-01-09,2026-01-09,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.96,3.0,0,0.96,4,1,10,2026-01-09,2026-01-21,-0.75,-0.72,-6.49
