板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
煤炭,1,3,0,3,6,3.8,5.8,NEW
电力,2,0,0,0,0,0.0,4.0,-2.0
一带一路,1,0,0,0,1,0.0,2.0,NEW
农业,1,0,1,0,0,-1.0,1.0,NEW
