num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,stop_mode,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
3,100000.0,99970.85,-0.03,-0.13,33.3,1.17,8.19,-2.34,1.75,-0.24,"CVAmt60,DistLo10,PVCorr60,Skew20,Skew60,VRatio10_60,Vol20",forward,20260708,20260923,2026-07-08,2026-07-08,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.3,0.3,0,0.3,70.0,"dal_boll(2.5σ,[4%,12%])",1,8,2026-07-08,2026-07-20,-3.31,-0.99,0.96
