股票代码,股票名称,综合分
603167,渤海轮渡,74.13
601377,兴业证券,73.45
601985,中国核电,73.21
600917,重庆燃气,72.9
600023,浙能电力,72.57
600905,三峡能源,72.34
603310,巍华新材,72.29
601901,方正证券,72.26
601669,中国电建,72.21
000828,东莞控股,72.17
600874,创业环保,72.13
601456,国联民生,72.1
600018,上港集团,72.0
000166,申万宏源,71.98
601878,浙商证券,71.89
600897,厦门空港,71.84
600030,中信证券,71.82
600079,ST人福,71.68
002736,国信证券,71.53
600925,苏能股份,71.28
600688,上海石化,71.16
600704,物产中大,71.16
603213,镇洋发展,71.09
600461,洪城环境,71.08
603689,皖天然气,71.06
600035,楚天高速,70.95
601236,红塔证券,70.92
600054,黄山旅游,70.92
601169,北京银行,70.9
000538,云南白药,70.87
601868,中国能建,70.82
601059,信达证券,70.81
601158,重庆水务,70.76
600548,深高速,70.7
002102,ST能特,70.68
601117,中国化学,70.68
600755,厦门国贸,70.66
601990,南京证券,70.64
601186,中国铁建,70.61
000900,现代投资,70.6
