股票代码,股票名称,建议买入价
601156,东航物流,16.39
600060,海信视像,22.92
001205,盛航股份,16.46
000915,华特达因,30.57
601857,中国石油,9.16
600754,锦江酒店,23.42
002262,恩华药业,23.46
000975,山金国际,23.41
600256,广汇能源,4.88
603298,杭叉集团,25.99
000534,万泽股份,20.84
002534,西子洁能,16.09
603238,诺邦股份,16.47
601598,中国外运,5.88
002327,富安娜,6.27
600801,华新建材,23.09
