股票代码,股票名称,综合分
600530,交大昂立,73.95
603262,技源集团,70.37
002670,国盛证券,70.34
002838,道恩股份,70.22
603236,移远通信,70.16
603271,永杰新材,69.67
600605,汇通能源,69.64
600642,申能股份,69.07
002208,合肥城建,69.05
603501,豪威集团,69.0
603530,神马电力,68.98
688213,思特威,68.84
688220,翱捷科技,68.71
002168,ST惠程,68.4
002475,立讯精密,68.35
600029,南方航空,68.09
603828,*ST利达,67.88
603310,巍华新材,67.83
688396,华润微,67.79
605005,合兴股份,67.79
002206,海 利 得,67.73
603075,热威股份,67.72
603898,好莱客,67.66
688550,瑞联新材,67.62
688279,峰岹科技,67.59
601985,中国核电,67.57
600035,楚天高速,67.51
002586,ST围海,67.49
301571,国科天成,67.48
000793,*ST华闻,67.47
301191,菲菱科思,67.45
603418,友升股份,67.27
600179,安通控股,67.22
603668,天马科技,67.17
603111,康尼机电,67.14
000521,长虹美菱,67.05
000402,金 融 街,66.97
603986,兆易创新,66.87
603856,东宏股份,66.83
001202,炬申股份,66.77
