code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600060,2025-09-22,2025-09-23,21.291,21.868,100,2.71,take_band
600547,2025-09-22,2025-09-24,37.377,39.161,100,4.77,take_partial_final
000975,2025-09-22,2025-09-24,20.43,21.359,100,4.54,take_partial_final
600629,2025-09-22,2025-09-25,16.076,17.912,100,11.42,take_partial_final
000978,2025-09-22,2025-09-26,7.748,6.579,500,-15.09,stop_hard
600054,2025-09-22,2025-09-26,12.853,11.618,400,-9.6,trend_break
600196,2025-09-22,2025-10-09,30.741,29.301,100,-4.68,max_hold
601156,2025-09-22,2025-10-09,15.235,15.165,100,-0.46,max_hold
000807,2025-09-22,2025-10-09,19.519,21.019,100,7.68,take_partial_final
600690,2025-09-22,2025-10-09,24.885,24.156,100,-2.93,max_hold
600737,2025-09-22,2025-10-09,16.847,15.524,100,-7.85,max_hold
