股票代码,股票名称,综合分
603167,渤海轮渡,74.5
000828,东莞控股,73.14
002191,劲嘉股份,72.95
601158,重庆水务,72.89
601456,国联民生,72.88
600874,创业环保,72.84
600018,上港集团,72.54
600925,苏能股份,72.53
600917,重庆燃气,72.36
001213,中铁特货,72.35
600704,物产中大,72.32
600054,黄山旅游,72.13
000088,盐 田 港,72.09
000900,现代投资,72.07
601377,兴业证券,72.05
601228,XD广州港,71.99
600897,厦门空港,71.99
600125,铁龙物流,71.98
601186,中国铁建,71.95
601018,宁波港,71.85
002327,富安娜,71.84
601901,方正证券,71.73
002014,永新股份,71.69
600177,雅戈尔,71.66
600004,白云机场,71.61
600035,楚天高速,71.54
601919,中远海控,71.48
601607,上海医药,71.44
601878,浙商证券,71.35
603855,华荣股份,71.34
600169,ST太重,71.33
600926,杭州银行,71.33
603310,巍华新材,71.33
601128,常熟银行,71.32
600079,ST人福,71.32
601200,上海环境,71.3
600987,航民股份,71.29
002267,陕天然气,71.29
600017,日照港,71.27
600064,南京高科,71.24
