股票代码,股票名称,综合分
002191,劲嘉股份,87.02
002040,南 京 港,86.59
301658,首航新能,86.02
601868,中国能建,85.02
600798,宁波海运,83.99
600516,方大炭素,83.8
000795,英洛华,83.7
002263,大东南,83.01
002033,丽江股份,82.94
600208,衢州发展,82.86
600743,华远控股,82.67
002109,ST兴化,82.45
300185,通裕重工,82.43
000545,金浦钛业,82.31
605099,共创草坪,82.13
601022,宁波远洋,81.97
603293,埃泰克,81.92
000065,北方国际,81.67
601866,中远海发,81.18
603828,*ST利达,81.17
603885,吉祥航空,81.04
605268,王力安防,80.99
002445,中南文化,80.97
600573,惠泉啤酒,80.94
601330,绿色动力,80.73
300449,汉邦高科,80.71
600935,华塑股份,80.61
603418,友升股份,80.53
002081,金 螳 螂,80.4
001313,粤海饲料,80.16
603855,华荣股份,79.92
601669,中国电建,79.83
603093,南华期货,79.82
002884,凌霄泵业,79.81
300389,艾比森,79.77
603310,巍华新材,79.71
600054,黄山旅游,79.68
600029,南方航空,79.63
000012,南  玻Ａ,79.57
601111,中国国航,79.3
