股票代码,股票名称,综合分
688786,悦安新材,80.32
600905,三峡能源,80.2
600933,爱柯迪,80.15
001399,惠科股份,80.1
601799,星宇股份,79.68
688409,富创精密,79.34
688261,东微半导,79.3
688323,瑞华泰,79.17
600584,长电科技,79.02
601668,XD中国建,78.57
688629,华丰科技,78.48
601618,中国中冶,78.41
002650,ST加加,78.24
600884,杉杉股份,78.07
601117,中国化学,78.04
600568,ST中珠,77.93
301150,中一科技,77.7
600619,海立股份,77.36
603219,富佳股份,76.8
688072,拓荆科技,76.52
300334,津膜科技,76.07
002028,思源电气,75.9
003026,中晶科技,75.71
600970,中材国际,75.56
600196,复星医药,75.54
603288,海天味业,75.27
603005,晶方科技,75.26
300149,睿智医药,75.19
000528,柳    工,74.81
301638,南网数字,74.77
600111,北方稀土,74.62
603078,江化微,74.39
002384,东山精密,74.33
000415,渤海租赁,74.31
002176,江特电机,74.27
301141,中科磁业,73.58
002407,多氟多,72.68
603035,常熟汽饰,72.32
601966,玲珑轮胎,72.23
601021,春秋航空,72.18
