股票代码,股票名称,建议买入价
600060,海信视像,23.44
002128,电投能源,28.63
002159,三特索道,14.1
600801,华新建材,17.72
600900,长江电力,25.77
001286,陕西能源,10.64
605183,确成股份,14.8
002746,仙坛股份,5.65
600352,浙江龙盛,10.4
600219,南山铝业,4.89
601083,锦江航运,10.5
601156,东航物流,14.91
002262,恩华药业,19.32
000807,云铝股份,27.25
000933,神火股份,27.8
002299,圣农发展,16.28
601898,中煤能源,15.23
000729,燕京啤酒,11.71
600754,锦江酒店,19.54
