股票代码,股票名称,综合分
002535,林州重机,74.33
002381,双箭股份,73.95
001373,翔腾新材,73.56
603030,全筑股份,73.0
600207,安彩高科,72.53
002817,黄山胶囊,72.49
300219,鸿利智汇,72.4
600741,华域汽车,72.39
000548,湖南投资,71.9
002183,怡 亚 通,71.88
688299,长阳科技,71.8
000785,居然智家,71.69
002495,佳隆股份,71.62
688573,信宇人,71.57
600802,福建水泥,71.44
603982,泉峰汽车,71.42
600843,上工申贝,71.41
600202,哈空调,71.41
300769,德方纳米,71.33
002204,大连重工,71.32
601186,中国铁建,71.29
000151,中成股份,71.27
300070,碧水源,71.12
600019,宝钢股份,71.1
300513,恒实科技,71.08
601200,上海环境,70.99
603117,万林物流,70.99
000707,双环科技,70.96
001314,亿道信息,70.85
301205,联特科技,70.84
002529,海源复材,70.81
002897,意华股份,70.78
002635,安洁科技,70.7
002243,力合科创,70.61
002652,扬子新材,70.58
600248,XD陕建股,70.57
002337,赛象科技,70.56
000709,河钢股份,70.49
002497,雅化集团,70.47
603860,中公高科,70.41
