股票代码,股票名称,综合分
300561,汇金科技,100.0
603039,泛微网络,100.0
000016,*ST康佳A,97.95
600593,大连圣亚,90.45
600595,中孚实业,81.52
603130,云中马,79.24
000004,,79.0
600238,*ST椰岛,78.87
002768,国恩股份,77.91
688256,寒武纪,76.76
300475,香农芯创,75.16
000766,通化金马,74.44
600243,*ST海华,67.61
300378,鼎捷数智,66.54
300308,中际旭创,65.91
688220,翱捷科技,65.71
002203,海亮股份,65.56
688230,芯导科技,64.11
688159,有方科技,62.89
688261,东微半导,61.26
603025,大豪科技,60.71
688095,福昕软件,59.69
688591,泰凌微,59.13
301139,*ST元道,58.27
300302,同有科技,57.21
002466,天齐锂业,57.06
300458,全志科技,57.01
688486,龙迅股份,56.1
002654,万润科技,55.55
688802,沐曦股份,55.51
000062,深圳华强,55.34
301533,威马农机,54.38
600641,先导基电,53.66
688206,概伦电子,53.57
301638,南网数字,53.56
603068,博通集成,53.54
003031,中瓷电子,52.88
688657,浩辰软件,52.71
688327,云从科技,51.99
300428,立中集团,51.69
