股票代码,股票名称,建议买入价
603298,杭叉集团,26.09
601898,中煤能源,12.76
600196,复星医药,26.21
000983,山西焦煤,6.5
600031,三一重工,21.28
600521,华海药业,15.61
600900,长江电力,24.83
000915,华特达因,29.45
600223,福瑞达,7.31
600801,华新建材,23.24
601600,中国铝业,12.73
002020,京新药业,16.32
000807,云铝股份,31.2
601598,中国外运,5.58
002128,电投能源,27.43
000729,燕京啤酒,11.57
600315,上海家化,20.68
601225,陕西煤业,20.53
