股票代码,股票名称,综合分
600798,宁波海运,69.31
600006,东风股份,69.03
000409,云鼎科技,68.37
001386,马可波罗,68.3
600765,中航重机,67.87
002690,美亚光电,67.53
600662,外服控股,67.48
002707,众信旅游,67.44
002226,江南化工,67.4
301175,中科环保,67.32
002761,浙江建投,67.17
600573,惠泉啤酒,67.14
002375,亚厦股份,67.1
002093,国脉科技,66.89
601007,金陵饭店,66.62
600320,振华重工,66.6
603885,吉祥航空,66.53
002941,新疆交建,66.37
600655,豫园股份,66.21
600185,珠免集团,66.16
002073,软控股份,65.92
605098,行动教育,65.87
601022,宁波远洋,65.86
603193,润本股份,65.72
600361,创新新材,65.71
002373,千方科技,65.61
000607,华媒控股,65.57
002571,德力股份,65.41
603999,读者传媒,65.35
000025,特  力Ａ,65.27
600081,东风科技,65.23
002210,飞马国际,65.1
600008,首创环保,65.08
600754,锦江酒店,64.99
600060,海信视像,64.84
000049,德赛电池,64.81
002040,南 京 港,64.74
603605,珀莱雅,64.74
601890,亚星锚链,64.72
600790,轻纺城,64.7
