股票代码,股票名称,建议买入价
600256,,5.25
002128,,25.52
600352,,12.23
603848,,12.35
001286,,10.16
000729,,11.6
600508,,8.31
002746,,5.77
002262,,20.7
600060,,25.09
600900,,27.44
601225,,23.75
600315,,16.98
