股票代码,股票名称,综合分
000925,众合科技,70.48
300542,新晨科技,69.88
002338,奥普光电,69.34
000917,电广传媒,69.08
003031,中瓷电子,68.87
601066,中信建投,68.85
600031,三一重工,68.24
000576,甘化科工,67.52
601177,杭齿前进,67.51
002258,利尔化学,67.39
300177,中海达,67.33
603267,鸿远电子,67.1
603728,鸣志电器,66.97
301039,中集车辆,66.65
601598,中国外运,66.65
603297,永新光学,66.55
001205,盛航股份,66.38
002126,银轮股份,66.29
600580,卧龙电驱,66.25
600298,安琪酵母,66.21
603703,盛洋科技,66.18
000680,山推股份,65.4
688322,奥比中光,65.28
002979,雷赛智能,65.26
603116,红蜻蜓,65.23
603328,依顿电子,65.2
600605,汇通能源,65.2
002472,双环传动,65.13
600039,四川路桥,65.03
300953,震裕科技,64.96
603583,捷昌驱动,64.88
001389,广合科技,64.81
003021,兆威机电,64.73
000045,深纺织Ａ,64.68
002984,森麒麟,64.62
002987,京北方,64.57
000026,飞亚达,64.57
002078,太阳纸业,64.55
688182,灿勤科技,64.55
000683,博源化工,64.46
