股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600023,浙能电力,3,Skew60/VRatio20_120/Vol20,89.2,40.0,5.02,5.0,5020.0,5.02,4.83304340590609,4.973956594093909,4.903499999999999,0.04,10.1
000088,盐 田 港,1,Vol20,74.3,40.0,4.64,5.0,5104.0,4.64,4.423658825908077,4.615341174091923,4.5195,0.04,15.0
601985,中国核电,1,Vol20,72.1,40.0,9.03,5.0,5418.0,9.03,8.688362646766553,9.06663735323345,8.877500000000001,0.04,15.0
600900,长江电力,1,Vol20,69.8,40.0,28.05,5.0,5610.0,28.05,27.821037271869752,28.533962728130252,28.177500000000002,0.04,15.0
600704,物产中大,1,Vol20,68.0,40.0,5.03,5.0,5030.0,5.03,4.824141399357198,5.021858600642802,4.923,0.04,15.0
000166,申万宏源,1,Vol20,66.9,40.0,4.55,5.0,5005.0,4.55,4.401532958821961,4.609467041178038,4.5055,0.04,13.9
601377,兴业证券,1,Vol20,66.4,40.0,5.93,5.0,5337.0,5.93,5.775300873185971,5.978699126814028,5.877,0.04,13.4
600029,南方航空,2,VRatio20_120/Vol20,66.1,40.0,5.03,5.0,5030.0,5.03,4.981503933928197,5.066496066071803,5.024,0.04,9.4
601669,中国电建,2,VRatio20_120/Vol20,66.0,40.0,4.68,5.0,5148.0,4.68,4.596072315260798,4.696927684739203,4.6465000000000005,0.04,10.0
000538,云南白药,1,Vol20,65.4,40.0,50.47,5.0,5047.0,50.47,49.41758605091434,51.00141394908567,50.209500000000006,0.04,12.4
601186,中国铁建,1,Vol20,65.3,40.0,6.14,5.0,5526.0,6.14,5.997061471192901,6.135938528807098,6.0665,0.04,12.3
601868,中国能建,2,VRatio20_120/Vol20,65.3,40.0,2.51,5.0,5020.0,2.51,2.4665055560787565,2.5276544439212434,2.49708,0.04,9.3
603580,艾艾精工,1,PVCorr60,37.9,16.0,68.8,2.1,6880.0,68.8,56.10909199480826,86.66670800519175,71.3879,0.12,15.0
603001,奥康国际,1,PVCorr60,37.9,16.0,9.15,2.1,2745.0,9.15,7.410414219345227,9.435585780654769,8.422999999999998,0.0841,15.0
603999,读者传媒,1,PVCorr60,37.9,16.0,6.72,2.1,2688.0,6.72,5.110443117042005,6.6475568829579945,5.879,0.1002,15.0
601997,贵阳银行,2,PVCorr20/Skew60,35.6,13.6,5.64,1.9,2256.0,5.64,5.468546307792709,5.742453692207292,5.6055,0.0413,10.3
600930,华电新能,2,PVCorr60/Skew60,33.9,16.0,3.96,1.7,1980.0,3.96,3.8349348998080552,4.096065100191945,3.9655,0.04,-4.0
000915,华特达因,2,Skew20/Skew60,33.8,13.6,26.44,1.7,2644.0,26.44,23.994861357320993,26.670138642679007,25.3325,0.0636,10.9
000883,湖北能源,1,Skew60,32.4,13.6,4.59,1.6,1836.0,4.59,4.421525134303327,4.607474865696673,4.5145,0.04,10.4
300061,旗天科技,1,Skew60,29.3,13.6,7.08,1.3,1416.0,7.08,5.954180812757921,6.868819187242077,6.411499999999999,0.089,9.4
001286,陕西能源,3,PVCorr60/Skew20/Skew60,27.4,16.0,9.68,1.1,1936.0,9.68,9.023686652277071,10.72431334772293,9.874,0.0638,-9.9
300590,移为通信,1,Skew60,27.1,13.6,11.25,1.1,1125.0,11.25,10.782743888228868,11.54125611177113,11.161999999999999,0.0473,4.2
000786,北新建材,3,PVCorr20/PVCorr60/DistLo60,27.0,16.0,16.37,1.1,1637.0,16.37,15.962255728318333,18.788744271681665,17.3755,0.0659,-15.0
688143,长盈通,1,CVAmt20,26.6,0.0,174.2,1.1,17420.0,174.2,132.54372123575334,186.0712787642466,159.30749999999998,0.12,15.0
600926,杭州银行,1,CVAmt60,26.0,0.0,17.28,1.0,1728.0,17.28,16.252265615109458,17.350734384890536,16.801499999999997,0.04,15.0
600919,江苏银行,1,CVAmt60,24.9,0.0,12.33,0.9,1233.0,12.33,11.683364411763394,12.403635588236606,12.0435,0.04,15.0
601866,中远海发,1,CVAmt60,24.8,0.0,2.52,0.9,1008.0,2.52,2.341448856512202,2.4815511434877986,2.4115,0.04,15.0
600038,中直股份,1,CVAmt60,24.4,0.0,28.12,0.9,2812.0,28.12,26.13096397496138,28.301036025038623,27.216,0.04,15.0
600592,龙溪股份,1,Skew20,23.8,0.0,15.55,0.9,1555.0,15.55,13.817113651920067,15.529886348079934,14.6735,0.0635,14.2
600320,振华重工,1,CVAmt60,21.4,0.0,4.26,0.7,852.0,4.26,4.007788737403634,4.196211262596365,4.101999999999999,0.04,13.7
601066,中信建投,1,DistLo60,18.4,10.4,24.25,0.5,2425.0,24.25,24.363386231655227,25.867113768344765,25.115249999999996,0.04,2.5
600938,中国海油,1,CVAmt20,18.0,0.0,34.18,0.5,3418.0,34.18,32.66672740881271,34.57027259118728,33.6185,0.04,15.0
002667,*ST威领,1,VRatio10_60,18.0,0.0,18.12,0.5,1812.0,18.12,14.138706883041234,21.011293116958765,17.575,0.1132,15.0
301096,百诚医药,1,Skew60,17.6,13.6,46.62,0.4,4662.0,46.62,42.23597805795892,51.49002194204108,46.863,0.0758,-2.3
603683,晶华新材,1,PVCorr60,17.6,16.0,15.82,0.4,1582.0,15.82,15.19548443939725,17.10651556060275,16.151,0.0793,-5.3
000709,河钢股份,1,CVAmt60,16.7,0.0,2.15,0.4,430.0,2.15,2.0568182129299544,2.1531817870700456,2.105,0.04,11.3
002487,大金重工,4,PVCorr20/PVCorr60/Skew20/DistLo60,16.1,16.0,32.57,0.4,3257.0,32.57,30.895718813896607,42.0932811861034,36.4945,0.0674,-15.0
002097,山河智能,1,CVAmt60,15.5,0.0,7.67,0.3,767.0,7.67,7.081774409069689,7.611225590930309,7.346499999999999,0.04,12.5
601995,中金公司,1,DistLo60,15.5,10.4,32.44,0.3,3244.0,32.44,32.815816001666576,35.224183998333416,34.019999999999996,0.04,-0.4
601800,中国交建,1,CVAmt20,13.0,0.0,6.02,0.2,602.0,6.02,5.8493370783346,6.0256629216654,5.9375,0.04,10.0
600158,中体产业,1,VRatio20_120,12.2,0.0,7.34,0.2,734.0,7.34,6.823135103689894,7.4648648963101065,7.144,0.04,7.7
000513,丽珠集团,2,Skew20/Skew60,11.3,13.6,27.35,0.1,2735.0,27.35,25.004402847304725,30.681597152695268,27.842999999999996,0.0695,-11.6
605289,罗曼股份,1,PVCorr60,10.7,16.0,100.13,0.1,10013.0,100.13,99.59883042054695,113.16916957945303,106.38399999999999,0.086,-12.2
002557,洽洽食品,1,CVAmt20,9.9,0.0,19.0,0.1,1900.0,19.0,18.445543241355594,19.333456758644402,18.889499999999998,0.04,6.9
600741,华域汽车,1,CVAmt20,9.7,0.0,15.49,0.1,1549.0,15.49,15.256607519848554,15.621392480151442,15.438999999999998,0.04,7.9
603345,安井食品,2,PVCorr20/DistLo60,9.3,10.4,74.35,0.1,7435.0,74.35,73.2192656318801,83.81273436811988,78.51599999999999,0.04,-9.6
300137,先河环保,1,PVCorr60,7.9,16.0,10.73,0.0,1073.0,10.73,10.762285157935029,12.679714842064971,11.721,0.0667,-15.0
000722,湖南发展,1,VRatio20_120,7.2,0.0,13.4,0.0,1340.0,13.4,12.674423942962573,13.468576057037428,13.0715,0.0436,4.6
002471,中超控股,1,Skew20,6.4,0.0,5.84,0.0,584.0,5.84,5.185630104157172,5.935369895842828,5.5605,0.0653,2.6
603288,海天味业,1,PVCorr20,6.3,0.0,34.36,0.0,3436.0,34.36,33.464699591015375,36.288300408984625,34.8765,0.04,3.3
