code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
000572,2025-12-01,2025-12-02,8.959,9.82,100,9.61,take_partial
000572,2025-12-01,2025-12-02,8.959,9.82,500,9.61,take_pct
600686,2025-12-01,2025-12-02,15.626,16.104,400,3.06,take_band
600754,2025-12-01,2025-12-03,24.825,26.034,100,4.87,take_partial
000807,2025-12-01,2025-12-03,25.065,26.034,200,3.87,take_band
601600,2025-12-01,2025-12-05,9.1,9.604,100,5.54,take_partial
000534,2025-12-01,2025-12-05,20.52,21.419,100,4.38,take_partial
600219,2025-12-01,2025-12-05,4.414,4.915,600,11.34,take_partial
600219,2025-12-01,2025-12-05,4.414,4.915,1500,11.34,take_pct
601600,2025-12-01,2025-12-08,9.1,9.494,500,4.34,take_partial_final
000534,2025-12-01,2025-12-08,20.52,21.638,200,5.45,take_partial_final
600801,2025-12-01,2025-12-10,21.742,23.197,100,6.69,take_partial
600801,2025-12-01,2025-12-10,21.742,23.197,200,6.69,take_pct
603999,2025-12-01,2025-12-12,8.288,7.038,700,-15.09,stop_hard
601857,2025-12-01,2025-12-15,9.52,9.231,500,-3.03,max_hold
601939,2025-12-01,2025-12-15,9.239,8.691,600,-5.93,max_hold
600754,2025-12-01,2025-12-15,24.825,23.516,100,-5.27,max_hold
002905,2025-12-01,2025-12-15,12.012,10.38,500,-13.59,max_hold
600900,2025-12-01,2025-12-15,27.077,27.013,200,-0.24,max_hold
000921,2025-12-01,2025-12-15,25.325,24.955,200,-1.46,max_hold
