num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,stop_mode,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
10,100000.0,99061.57,-0.94,-1.44,20.0,-4.93,7.5,-8.04,0.23,-1.27,"Illiq20,PVCorr20,PVCorr60",forward,20260817,20260923,2026-08-17,2026-08-17,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.3,0.16,0,0.3,70.0,"dal_boll(2.5σ,[4%,12%])",1,11,2026-08-17,2026-08-29,-2.78,-0.83,-0.11
