股票代码,股票名称,综合分
000998,隆平高科,75.57
003032,传智教育,75.57
002847,盐津铺子,75.51
300581,晨曦航空,75.49
600299,安迪苏,75.42
600731,湖南海利,75.37
002999,天禾股份,75.37
603928,兴业股份,75.33
600078,澄星股份,75.31
002258,利尔化学,75.26
300319,麦捷科技,75.23
603565,中谷物流,75.18
301366,一博科技,75.15
600796,钱江生化,75.13
000848,承德露露,75.07
002034,旺能环境,75.07
600187,*ST国中,75.05
600104,上汽集团,75.04
600621,华鑫股份,75.04
600872,中炬高新,75.01
600010,包钢股份,75.01
688479,友车科技,74.99
688783,西安奕材,74.95
000610,*ST西旅,74.93
603939,益丰药房,74.9
002035,华帝股份,74.9
002617,露笑科技,74.89
002668,TCL智家,74.81
301141,中科磁业,74.72
301157,华塑科技,74.71
300642,透景生命,74.71
002165,红 宝 丽,74.7
603198,迎驾贡酒,74.7
603697,有友食品,74.7
600150,中国船舶,74.69
600602,云赛智联,74.67
002282,博深股份,74.65
688327,云从科技,74.63
600406,国电南瑞,74.55
603078,江化微,74.53
