股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600256,广汇能源,9.45,8.83,4.41,2.45,431183797.0,2.88,5.65,13.0,0.959,0,,47.08
sh.600196,复星医药,6.96,6.51,2.44,3.15,451316042.0,0.79,4.72,12.7,0.989,0,,31.74
sh.600012,皖通高速,19.95,19.35,4.63,4.79,433788505.0,1.14,2.82,6.6,0.971,0,,31.0
sh.600577,精达股份,23.56,23.39,0.8,0.73,255109117.0,0.63,1.03,10.0,0.969,0,,19.48
sh.600060,XD海信视,23.56,23.39,0.8,0.73,255109117.0,0.63,1.03,10.0,0.969,0,,19.48
