股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.603477,巨星农牧,22.33,21.26,4.95,5.66,568994644.0,1.21,8.07,7.92,0.996,0,,42.18
sh.601600,中国铝业,7.93,7.68,3.15,1.85,3344728704.0,1.67,4.42,1.01,0.983,0,,33.83
sh.600060,XD海信视,12.81,12.75,1.94,1.92,462027316.0,0.68,-2.89,0.77,0.959,0,,15.57
