股票代码,股票名称,综合分
600332,白云山,100.0
688819,天能股份,100.0
300363,博腾股份,100.0
300663,科蓝软件,100.0
300039,上海凯宝,100.0
001965,招商公路,100.0
002670,国盛证券,100.0
002911,佛燃能源,100.0
300076,*ST宁视,100.0
601019,山东出版,99.66
301535,浙江华远,99.55
605339,南侨食品,99.06
600648,外高桥,97.84
301656,联合动力,97.72
000828,东莞控股,97.4
603230,内蒙新华,95.81
002032,苏 泊 尔,95.61
000581,威孚高科,95.23
600039,四川路桥,94.31
603325,博隆技术,93.92
000557,西部创业,93.46
688153,唯捷创芯,93.43
605599,菜百股份,93.39
603075,热威股份,93.33
300973,立高食品,93.23
002852,道道全,92.97
301050,雷电微力,92.8
002139,拓邦股份,92.65
002223,鱼跃医疗,92.56
601107,四川成渝,91.64
300882,万胜智能,91.59
600305,恒顺醋业,91.27
301061,匠心家居,91.05
301215,中汽股份,90.72
000088,盐 田 港,90.34
300427,红相股份,90.29
603565,中谷物流,90.09
300068,ST南都,89.98
600012,皖通高速,89.91
300979,华利集团,89.55
