num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,stop_mode,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
16,100000.0,99219.65,-0.78,-1.36,31.2,-0.3,2.18,-1.43,0.7,-0.79,"Skew60,Vol20",forward,20260601,20260923,2026-06-01,2026-06-01,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.88,0.0,0,0.88,12,"dal_boll(2.5σ,[4%,12%])",1,15,2026-06-01,2026-06-13,-1.38,-1.22,0.44
