股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
603530,神马电力,1,Theme,48.2,17.0,38.05,5.0,7610.0,38.05,28.46774175396328,34.698258246036715,31.583,0.0741,15.0
600060,XD海信视,1,Theme,45.4,17.0,15.831675492488976,5.0,6333.0,15.831675492488976,13.160886723690775,16.22847166919808,14.694679196444426,0.0747,15.0
600388,龙净环保,1,CCTV,43.5,17.0,14.92,5.0,5968.0,14.92,12.064678293500982,14.867321706499016,13.466,0.0705,15.0
002928,华夏航空,1,CCTV,34.2,17.0,10.08,5.0,5040.0,10.08,9.314363669945271,10.086636330054732,9.700500000000002,0.0506,6.5
603298,杭叉集团,1,Boll,32.6,17.0,23.76,5.0,7128.0,27.18,23.76061743254836,29.55038256745164,26.6555,0.0818,15.0
300867,圣元环保,1,CCTV,25.7,17.0,19.91,5.0,5973.0,19.91,16.23611087046133,19.606889129538672,17.9215,0.0682,8.1
600515,海南机场,1,CCTV,25.1,17.0,4.12,5.0,5356.0,4.12,3.8582255331197675,4.135774466880232,3.997,0.04,-2.2
000983,山西焦煤,1,Boll,20.5,17.0,6.73,2.5,2692.0,7.18,6.7379073434744,7.3000926565256,7.019,0.0504,-5.6
603619,中曼石油,1,Theme,12.8,17.0,19.54,0.0,1954.0,19.54,18.366497863589473,19.645502136410528,19.006,0.0524,-9.7
601665,齐鲁银行,1,Theme,12.6,17.0,5.65,0.0,565.0,5.65,5.301746866694535,5.654253133305464,5.478,0.04,-15.0
