板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
消费,4,13,2,21,35,-2.3000000000000003,5.699999999999999,-4.8
一带一路,1,9,2,9,7,2.9,4.9,-20.2
教育,2,9,2,10,17,0.6000000000000001,4.6,NEW
航空机场,2,3,0,9,10,-1.7000000000000002,2.3,NEW
军工,2,3,0,9,10,-1.7000000000000002,2.3,+1.5
物流,1,0,0,0,2,-0.4,1.6,-6.5
汽车,1,3,0,9,8,-1.3,0.7,-3.8
有色金属,1,3,0,9,8,-1.3,0.7,NEW
农业,1,3,0,9,8,-1.3,0.7,-5.8
通信,1,0,0,7,8,-3.7,-1.7000000000000002,-1.2
