股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
601857,中国石油,2,Boll/Theme,54.0,6.0,11.44,5.0,5720.0,11.66,11.442538140639872,12.158461859360127,11.8005,0.059,6.7
600056,中国医药,1,CCTV,43.4,6.0,10.87106157,5.0,5436.0,10.87106157,9.199234046456976,11.146902554332296,10.173068300394636,0.0674,15.0
600166,福田汽车,1,CCTV,40.0,6.0,3.34,5.0,5010.0,3.34,2.718833596648687,3.188166403351313,2.9535,0.0727,12.2
600741,华域汽车,1,CCTV,38.5,6.0,19.27,5.0,5781.0,19.27,16.48184346944959,19.334156530550413,17.908,0.0566,10.9
688309,恒誉环保,1,CCTV,37.2,6.0,65.51780298171622,5.0,6552.0,65.51780298171622,50.08529724311828,63.88840115720938,56.98684920016383,0.12,15.0
688166,博瑞医药,1,CCTV,37.2,6.0,52.86705454976722,5.0,5287.0,52.86705454976722,44.83127699819414,53.63467210038273,49.232974549288436,0.1005,15.0
002468,申通快递,1,CCTV,37.2,6.0,15.56,5.0,6224.0,15.56,13.241075288427671,15.815924711572327,14.5285,0.0713,15.0
300854,中兰环保,1,CCTV,37.2,6.0,23.79,5.0,7137.0,23.79,15.71854703745533,23.077452962544676,19.398000000000003,0.12,15.0
002107,沃华医药,1,CCTV,37.2,6.0,7.4,5.0,5180.0,7.4,5.849315843922463,7.2646841560775375,6.557,0.0943,15.0
600713,南京医药,1,CCTV,36.7,6.0,5.85,5.0,5265.0,5.85,4.709286428301972,5.633713571698028,5.1715,0.0845,14.5
600060,XD海信视,1,Theme,21.7,6.0,21.85,0.6,2185.0,21.85,20.57766263837926,22.289337361620746,21.433500000000002,0.0569,-6.2
600521,华海药业,1,Theme,18.3,6.0,16.08,0.0,1608.0,16.08,14.747692138858827,16.49730786114117,15.622499999999999,0.0669,-9.3
