股票代码,股票名称,建议买入价
000983,山西焦煤,6.3
600256,广汇能源,4.87
600900,长江电力,26.22
600508,上海能源,8.26
002128,电投能源,25.49
600521,华海药业,16.74
601898,中煤能源,12.41
000935,四川双马,23.54
000975,山金国际,21.49
002262,恩华药业,23.56
600315,上海家化,22.17
603298,杭叉集团,25.66
600196,复星医药,25.78
600754,锦江酒店,23.29
601225,陕西煤业,20.35
002534,西子洁能,15.67
600409,三友化工,5.76
000915,华特达因,30.5
600031,三一重工,20.47
600223,福瑞达,7.2
