日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260809,农业,10.0,观察,000816,智慧农业,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,000860,顺鑫农业,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,001313,粤海饲料,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,002041,登海种业,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,002321,华英农业,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,300189,神农种业,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,600313,农发种业,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,600354,敦煌种业,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,601288,农业银行,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,920087,秋乐种业,农业|种业|养殖|猪肉
20260809,农业,10.0,观察,920403,康农种业,农业|种业|养殖|猪肉
20260809,化工,8.0,观察,000683,博源化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,000830,鲁西化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,002054,德美化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,002226,江南化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,002274,华昌化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,600328,中盐化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,600409,三友化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,600470,六国化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,600486,扬农化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,600618,氯碱化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,600722,金牛化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,600727,鲁北化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,601568,北元化工,化工|新材料|化学制品|钛白粉
20260809,化工,8.0,观察,920304,迪尔化工,化工|新材料|化学制品|钛白粉
20260809,石油石化,6.0,观察,000554,泰山石油,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,000703,恒逸石化,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,000852,石化机械,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,002267,陕天然气,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,002493,荣盛石化,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,300164,通源石油,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,600028,中国石化,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,600346,恒力石化,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,600688,上海石化,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,600871,石化油服,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,601857,中国石油,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,603353,和顺石油,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,603393,新天然气,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,603619,中曼石油,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,603689,皖天然气,石油|石化|天然气|油气
20260809,石油石化,6.0,观察,688669,聚石化学,石油|石化|天然气|油气
20260809,军工,2.0,观察,002151,北斗星通,军工|国防|航空发动机|卫星
20260809,军工,2.0,观察,002648,卫星化学,军工|国防|航空发动机|卫星
20260809,军工,2.0,观察,600118,中国卫星,军工|国防|航空发动机|卫星
20260809,军工,2.0,观察,600150,中国船舶,军工|国防|航空发动机|卫星
20260809,军工,2.0,观察,601606,长城军工,军工|国防|航空发动机|卫星
20260809,军工,2.0,观察,688543,国科军工,军工|国防|航空发动机|卫星
20260809,航空机场,2.0,观察,000089,深圳机场,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,000697,炼石航空,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,002928,华夏航空,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,300581,晨曦航空,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,300900,广联航空,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,600004,白云机场,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,600009,上海机场,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,600029,南方航空,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,600316,洪都航空,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,600515,海南机场,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,601021,春秋航空,航空|机场|民航|飞机
20260809,航空机场,2.0,观察,603885,吉祥航空,航空|机场|民航|飞机
20260809,消费,1.0,观察,000921,海信家电,消费|白酒|食品饮料|家电
20260809,消费,1.0,观察,000978,桂林旅游,消费|白酒|食品饮料|家电
20260809,消费,1.0,观察,002059,云南旅游,消费|白酒|食品饮料|家电
20260809,消费,1.0,观察,002627,三峡旅游,消费|白酒|食品饮料|家电
20260809,消费,1.0,观察,002707,众信旅游,消费|白酒|食品饮料|家电
20260809,消费,1.0,观察,300859,西域旅游,消费|白酒|食品饮料|家电
20260809,消费,1.0,观察,600054,黄山旅游,消费|白酒|食品饮料|家电
20260809,消费,1.0,观察,600749,西藏旅游,消费|白酒|食品饮料|家电
20260809,消费,1.0,观察,603199,九华旅游,消费|白酒|食品饮料|家电
20260809,消费,1.0,观察,603402,陕西旅游,消费|白酒|食品饮料|家电
20260809,食品,1.0,观察,001219,青岛食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,002124,天邦食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,002216,三全食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,002481,双塔食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,002557,洽洽食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,002661,克明食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,002702,海欣食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,002956,西麦食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,002991,甘源食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,003000,劲仔食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,300268,佳沃食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,300892,品渥食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,300908,仲景食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,300973,立高食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,301116,益客食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,603057,紫燕食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,603170,宝立食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,603317,天味食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,603345,安井食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,603536,惠发食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,603696,安记食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,603697,有友食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,605179,一鸣食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,605300,佳禾食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,605338,巴比食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,605339,南侨食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,605567,春雪食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,920422,润普食品,食品|休闲食品|调味品|乳制品
20260809,食品,1.0,观察,920826,盖世食品,食品|休闲食品|调味品|乳制品
