code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
603766,2026-07-28,2026-07-29,13.914,14.495,100,4.18,take_partial
600598,2026-07-28,2026-07-29,12.002,12.188,200,1.55,take_band
603766,2026-07-28,2026-07-29,13.914,14.495,100,4.18,take_band
603580,2026-07-28,2026-07-29,45.964,57.83,100,25.82,take_partial_final
600930,2026-07-28,2026-07-29,4.214,4.226,700,0.27,trend_break
002487,2026-07-28,2026-07-29,40.5,40.36,100,-0.35,trend_break
002958,2026-07-28,2026-07-29,2.993,3.087,500,3.14,take_band
000001,2026-07-28,2026-07-29,11.111,11.269,100,1.42,take_band
600000,2026-07-28,2026-07-29,9.129,9.271,200,1.55,take_band
600018,2026-07-28,2026-07-30,5.155,5.265,300,2.13,take_band
600050,2026-07-28,2026-07-30,4.384,4.476,600,2.08,take_band
600901,2026-07-28,2026-08-04,6.557,6.288,400,-4.1,stop_hard
600025,2026-07-28,2026-08-10,9.91,9.73,100,-1.81,max_hold
