股票代码,股票名称,综合分
600039,四川路桥,92.59
600350,山东高速,92.59
688146,中船特气,90.42
000333,美的集团,79.13
601088,中国神华,79.13
000429,粤高速Ａ,65.66
002898,赛隆退,65.66
600007,中国国贸,65.66
600887,伊利股份,65.66
600941,中国移动,65.66
601916,浙商银行,65.66
605566,福莱蒽特,65.66
002003,伟星股份,52.2
002032,苏 泊 尔,52.2
002807,江阴银行,52.2
600573,惠泉啤酒,52.2
600600,XD青岛啤,52.2
600894,广日股份,52.2
600900,长江电力,52.2
601328,交通银行,52.2
601398,工商银行,52.2
601658,邮储银行,52.2
601668,XD中国建,52.2
601818,光大银行,52.2
601838,成都银行,52.2
605186,健麾信息,52.2
603182,嘉华股份,41.06
000004,,38.74
000813,德展健康,38.74
000869,张  裕Ａ,38.74
001213,中铁特货,38.74
002293,罗莱生活,38.74
002327,富安娜,38.74
002430,杭氧股份,38.74
003000,劲仔食品,38.74
600008,首创环保,38.74
600012,皖通高速,38.74
600305,恒顺醋业,38.74
600519,贵州茅台,38.74
600597,光明乳业,38.74
