股票代码,股票名称,综合分
600598,北大荒,100.0
603317,天味食品,100.0
603357,设计总院,100.0
603008,ST喜临门,100.0
605005,合兴股份,100.0
600004,白云机场,100.0
603126,中材节能,98.78
603001,奥康国际,98.61
600930,华电新能,98.57
603159,上海亚虹,98.27
603409,汇通控股,98.07
603580,艾艾精工,98.05
600208,衢州发展,97.74
603202,天有为,97.37
300478,杭州高新,96.97
002227,*ST特迅,96.93
600901,江苏金租,96.32
603766,隆鑫通用,95.61
600581,*ST八钢,95.27
300137,先河环保,95.04
603683,晶华新材,94.55
000669,ST金鸿,94.51
002598,ST章鼓,94.15
688765,禾元生物,93.72
001300,三柏硕,93.46
002620,*ST瑞和,93.42
002487,大金重工,93.05
002342,巨力索具,92.4
300290,ST荣科,91.66
001211,双枪科技,91.59
603869,ST智知,91.56
600790,轻纺城,91.29
000553,安道麦A,90.98
300311,ST任子行,90.82
300928,华安鑫创,90.54
002757,南兴股份,90.48
688636,智明达,90.44
002789,*ST建艺,90.35
001311,多利科技,90.24
300648,星云股份,90.0
