股票代码,股票名称,综合分
300069,金利华电,77.65
000049,德赛电池,75.86
605255,天普股份,75.78
002981,朝阳科技,75.66
300481,濮阳惠成,75.45
688709,成都华微,75.17
003001,中岩大地,74.93
605069,正和生态,74.92
688270,ST臻镭,74.86
603698,航天工程,74.79
300276,三丰智能,74.77
603131,上海沪工,74.43
002294,信立泰,74.41
002685,华东重机,74.4
688539,高华科技,74.3
301513,尚水智能,74.21
600877,电科芯片,74.18
000818,航锦科技,74.12
300762,上海瀚讯,74.07
002255,海陆重工,74.07
000551,创元科技,73.95
688636,智明达,73.88
600143,金发科技,73.72
688592,司南导航,73.61
002402,和而泰,73.59
000571,新大洲A,73.54
001225,和泰机电,73.4
300882,万胜智能,73.24
002667,*ST威领,73.19
301618,长联科技,73.17
688148,芳源股份,73.16
300935,盈建科,73.15
300129,泰胜风能,73.09
600550,保变电气,73.07
300045,华力创通,73.02
300006,莱美药业,73.02
600288,大恒科技,72.78
301092,争光股份,72.68
000795,英洛华,72.66
000404,长虹华意,72.65
