股票代码,股票名称,综合分
000004,,98.71
002808,,98.71
002898,赛隆退,98.71
000779,甘咨询,87.37
002489,浙江永强,85.79
600844,金煤科技,85.7
002788,鹭燕医药,84.32
002038,双鹭药业,83.44
605299,舒华体育,83.29
600257,大湖股份,82.89
600594,益佰制药,82.77
603779,威龙股份,82.62
002705,新宝股份,82.38
600156,华升股份,82.17
603017,中衡设计,81.94
605388,均瑶健康,81.67
002394,联发股份,81.43
300422,博世科,81.32
600513,联环药业,81.2
002331,皖通科技,81.15
603122,合富中国,80.95
300461,田中精机,80.81
000890,法尔胜,80.75
603639,海利尔,80.51
301168,通灵股份,80.44
002157,正邦科技,80.38
002109,ST兴化,80.16
605365,立达信,79.86
300149,睿智医药,79.76
000856,冀东装备,79.73
000919,金陵药业,79.66
002124,天邦食品,79.47
300067,安诺其,79.32
002629,仁智股份,79.03
002294,信立泰,79.01
002873,新天药业,78.92
603189,*ST网达,78.62
000402,金 融 街,78.62
000782,恒申新材,78.51
600831,广电网络,78.46
