股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600886,国投电力,1,Vol20,65.4,13.8,14.031899999999998,5.0,5613.0,14.031899999999998,12.332029549055118,13.626770450944878,12.979399999999998,0.04,8.3
600900,长江电力,1,Vol20,65.2,13.8,27.88,5.0,5576.0,27.88,25.309600914826,27.642399085174,26.476,0.04,8.8
600018,上港集团,1,Vol20,63.4,13.8,5.095000000000001,5.0,5095.0,5.095000000000001,4.566386707649869,5.035613292350131,4.801,0.04,6.6
600887,伊利股份,1,Vol20,62.4,13.8,25.93,5.0,5186.0,25.93,23.984102589884635,25.46889741011536,24.726499999999998,0.04,6.2
002958,青农商行,1,Vol20,62.1,13.8,2.95,5.0,5015.0,2.95,2.6026111771423723,2.874388822857627,2.7384999999999997,0.04,5.2
601169,北京银行,1,Vol20,60.1,13.8,5.08,5.0,5080.0,5.08,4.6068634718329395,5.003336528167061,4.8051,0.04,4.3
601816,京沪高铁,3,Skew20/VRatio10_60/Vol20,54.6,13.8,4.6746,5.0,5142.0,4.6746,4.421043735329521,4.642156264670479,4.5316,0.04,2.2
002223,鱼跃医疗,2,PVCorr60/Skew60,50.7,8.7,27.05,4.6,5410.0,27.05,24.467475500916915,26.593524499083085,25.5305,0.0419,4.3
000581,威孚高科,2,PVCorr60/Skew60,45.3,8.7,17.17,4.1,5151.0,17.17,16.248984285493837,17.40201571450616,16.825499999999998,0.0442,-1.1
603766,隆鑫通用,1,PVCorr60,43.2,8.7,12.7,3.9,5080.0,12.7,11.143260290956421,13.21573970904358,12.1795,0.0775,2.9
002373,千方科技,2,PVCorr60/Skew60,39.8,8.7,7.23,3.5,3615.0,7.23,6.839794970752527,7.734205029247475,7.287000000000001,0.0517,-6.6
600598,北大荒,4,PVCorr20/PVCorr60/Skew20/Skew60,31.3,8.7,11.56,2.7,3468.0,11.56,10.114647696296984,13.419352303703015,11.767,0.0941,-15.0
