板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
物流,3,5,0,1,5,5.0,11.0,NEW
一带一路,1,5,0,1,2,5.0,7.0,NEW
新能源车,1,3,0,3,1,3.8,5.8,NEW
农业,1,1,0,8,3,1.0,3.0,NEW
教育,1,0,0,10,15,0.0,2.0,NEW
电力,1,0,0,4,3,0.0,2.0,-4.0
风电,1,0,0,4,3,0.0,2.0,NEW
航空机场,1,0,0,0,3,0.0,2.0,-2.0
有色金属,1,0,0,0,3,0.0,2.0,NEW
汽车,1,0,0,1,1,0.0,2.0,NEW
钢铁,1,0,0,1,1,0.0,2.0,NEW
